timestamp,open,high,low,close,volume
2002-09-12,3.9580862912153005,4.0480427742004395,3.9580862912153005,4.0480427742004395,16100.0
2002-09-13,4.042590445555869,4.042590445555869,3.996249198913574,3.996249198913574,3400.0
2002-09-16,4.028961181640625,4.028961181640625,4.028961181640625,4.028961181640625,700.0
2002-09-17,4.020783131893743,4.020783131893743,3.998975515365601,3.9989755153656006,2000.0
2002-09-18,4.026233133579903,4.026233133579903,3.9362764358520512,3.936276435852051,11200.0
2002-09-19,3.9635360594527183,4.056218512584567,3.9635360594527183,3.9935214519500732,7400.0
2002-09-20,4.009878664232112,4.020782470703125,4.009878664232112,4.020782470703125,3000.0
2002-09-23,3.982619672985847,3.998975515365601,3.9526342652514757,3.9989755153656006,12100.0
2002-09-24,3.9935234881840684,3.9935234881840684,3.9798939228057857,3.979893922805786,9100.0
2002-09-25,3.9798935055603515,3.9798935055603515,3.952633857727051,3.952633857727051,4200.0
2002-09-26,4.020782470703125,4.023508487312691,4.020782470703125,4.020782470703125,6100.0
2002-09-27,3.9717142703042416,4.039863109588623,3.9717142703042416,4.039863109588623,13900.0
2002-09-30,4.039864099855303,4.061671712974494,3.982619050425613,4.012604713439941,12400.0
2002-10-01,4.018055021523423,4.053492444911411,3.9526322060227517,4.001699447631836,22800.0
2002-10-02,4.004426544181474,4.018056366966506,3.952633529559047,3.9880709648132324,24600.0
2002-10-03,3.990797988347322,4.0098795890808105,3.971716127646521,4.0098795890808105,6200.0
2002-10-04,4.007152560731929,4.020782383516962,3.9880709648132324,3.9880709648132324,4300.0
2002-10-07,4.01533035041605,4.020782383516962,3.9880709648132324,3.9880709648132324,9600.0
2002-10-08,3.9935224734286034,4.034411939075311,3.9853446842861535,4.026234149932861,5500.0
2002-10-09,3.9853429733341934,3.9853429733341934,3.928097953978508,3.966261386871338,18600.0
2002-10-10,3.991188785049812,3.999406932379347,3.909009401689571,3.9309239387512207,12100.0
2002-10-11,3.9500994115211956,3.9720139503479004,3.9309242553583066,3.9720139503479004,9300.0
2002-10-14,3.982972114322891,3.993929386197208,3.9555788040161133,3.9555788040161133,5400.0
2002-10-15,3.944621269131671,3.944621269131671,3.895313679605842,3.9172282218933105,16000.0
2002-10-16,3.9254458416239055,3.928185224533081,3.9254458416239055,3.928185224533081,1100.0
2002-10-17,3.892573932130128,3.917227855206193,3.793958501067794,3.835048198699951,20300.0
2002-10-18,3.8350462905702383,3.8350462905702383,3.807652998283732,3.810392379760742,8200.0
2002-10-21,3.83230875072873,3.83230875072873,3.76656513113784,3.7693045139312744,20200.0
2002-10-22,3.752870345109291,3.752870345109291,3.7035627365112305,3.7035627365112305,14300.0
2002-10-23,3.7364349528637897,3.73917407606381,3.6980843544006348,3.6980843544006348,15200.0
2002-10-24,3.698082243398155,3.7254755496978764,3.698082243398155,3.725475549697876,10100.0
2002-10-25,3.7254755496978764,3.7254755496978764,3.7254755496978764,3.725475549697876,3600.0
2002-10-28,3.7227382918953715,3.725477676337471,3.6980843544006348,3.6980843544006348,5000.0
2002-10-29,3.7254763313034345,3.7665660381317134,3.7254763313034345,3.766566038131714,4700.0
2002-10-30,3.777520704477615,3.7802600860407147,3.703559230966546,3.706298351287842,12400.0
2002-10-31,3.7391719818115234,3.807654987055265,3.7391719818115234,3.7391719818115234,10700.0
2002-11-01,3.7857412343572485,3.818613052368164,3.7473909106321743,3.818613052368164,12900.0
2002-11-04,3.7775205857620127,3.8350462905702383,3.758345437906536,3.810392379760742,16600.0
2002-11-05,3.780262992886838,3.821352702962193,3.780262992886838,3.7830023765563965,5000.0
2002-11-06,3.7802635600064867,3.8076566170855934,3.725477184606228,3.7364344596862793,22200.0
2002-11-07,3.741910999852047,3.7583470344543457,3.741910999852047,3.7583470344543457,2600.0
2002-11-08,3.7775245768367713,3.788481853079725,3.741913363736654,3.74465274810791,10400.0
2002-11-11,3.763824363522765,3.8076534271240234,3.755606479407985,3.8076534271240234,17400.0
2002-11-12,3.810395788981733,3.8761394358010652,3.810395788981733,3.8651821613311768,15200.0
2002-11-13,3.8544452874271076,3.8874833583831787,3.815900740030067,3.8874833583831787,11000.0
2002-11-14,3.8792211794766893,3.8792211794766893,3.815898057733299,3.8764679431915283,16400.0
2002-11-15,3.8159019947052,3.8159019947052,3.8159019947052,3.8159019947052,2600.0
2002-11-18,3.804885516237876,3.804885516237876,3.793872833251953,3.793872833251953,4900.0
2002-11-19,3.799381256103516,3.799381256103516,3.7883685674652012,3.7993812561035156,3500.0
2002-11-20,3.7773573179294915,3.7773573179294915,3.722293853759766,3.7222938537597656,19700.0
2002-11-21,3.716784542475653,3.7415631481022547,3.675487041473389,3.6754870414733887,13500.0
2002-11-22,3.708525184250455,3.708525184250455,3.647955287097949,3.658967971801758,15500.0
2002-11-25,3.653458768740018,3.680990326671079,3.620420479122106,3.623173713684082,24200.0
2002-11-26,3.650709723465099,3.6865010261535645,3.647956485743709,3.6865010261535645,7200.0
2002-11-27,3.7002633861168137,3.7085230919068914,3.6892507076263423,3.6892507076263428,7000.0
2002-11-29,3.7057717058624564,3.7057717058624564,3.6837463378906246,3.683746337890625,2000.0
2002-12-02,3.711280860614217,3.716787338256836,3.6837492600910386,3.716787338256836,14000.0
2002-12-03,3.71953771325569,3.7415630817413335,3.6920058713670842,3.741563081741333,8900.0
2002-12-04,3.7773550259380655,3.7856144749110987,3.7470699420983613,3.758082628250122,23400.0
2002-12-05,3.769095841595338,3.771849079159168,3.716785640698494,3.7388110160827637,30200.0
2002-12-06,3.7415633410191056,3.744316577911377,3.719537971007178,3.744316577911377,14300.0
2002-12-09,3.7388127617290294,3.7690976013815516,3.722293853759766,3.7222938537597656,15600.0
2002-12-10,3.744316577911377,3.744316577911377,3.7140314972226354,3.744316577911377,3900.0
2002-12-11,3.791923915385271,3.794691806449818,3.6950501037717096,3.786388397216797,32600.0
2002-12-12,3.7531722473161047,3.783618238900153,3.7282617705834915,3.7504043579101562,15400.0
2002-12-13,3.7559430050682523,3.794692697185844,3.7559430050682523,3.789156913757324,8300.0
2002-12-16,3.7891564558933117,3.7891564558933117,3.7642462253570557,3.7642462253570557,4600.0
2002-12-17,3.7393357308601494,3.7642462253570557,3.722728646541995,3.7642462253570557,8900.0
2002-12-18,3.722729525210816,3.7670147418975835,3.722729525210816,3.767014741897583,10200.0
2002-12-19,3.767013413070067,3.822370178361941,3.767013413070067,3.802995204925537,29100.0
2002-12-20,3.8196010589599605,3.8223689491265525,3.778083498342685,3.819601058959961,15000.0
2002-12-23,3.819602876109986,3.822370767593384,3.7753176682182676,3.822370767593384,9100.0
2002-12-24,3.819602876109986,3.822370767593384,3.819602876109986,3.822370767593384,5700.0
2002-12-26,3.861120848585843,3.891567132155216,3.8445140247850076,3.863888740539551,6400.0
2002-12-27,3.91647615987962,3.927547460318973,3.8666554398828445,3.9192440509796143,10200.0
2002-12-30,3.9275479056429883,3.9275479056429883,3.822370671523955,3.880495071411133,18000.0
2002-12-31,3.8887959993391554,3.916474103927612,3.8887959993391554,3.9164741039276123,12600.0
2003-01-02,3.913706478241106,3.916474103927612,3.913706478241106,3.9164741039276123,3000.0
