timestamp,open,high,low,close,volume
2002-07-18,3.051765203475952,3.051765203475952,3.051765203475952,3.051765203475952,1600.0
2002-07-19,2.9205052852630615,2.9205052852630615,2.825707280154264,2.9205052852630615,12800.0
2002-07-22,2.880397606540602,2.880397606540602,2.723616361618042,2.723616361618042,3400.0
2002-07-23,2.4209940433502197,2.4501626190513126,2.4209940433502197,2.4209940433502197,1600.0
2002-07-24,2.333487033843994,2.3480713136795295,2.3225487370381774,2.333487033843994,14400.0
2002-07-25,2.333487033843994,2.333487033843994,2.333487033843994,2.333487033843994,0.0
2002-07-26,2.5522515773773193,2.6069427173785016,2.5522515773773193,2.5522515773773193,800.0
2002-07-29,2.7418477126649057,2.7418477126649057,2.6543420178311985,2.712679147720337,1800.0
2002-07-30,2.712679147720337,2.712679147720337,2.712679147720337,2.712679147720337,0.0
2002-07-31,2.712679147720337,2.712679147720337,2.712679147720337,2.712679147720337,0.0
2002-08-01,2.574127674102783,2.574127674102783,2.5449591161414653,2.574127674102783,25000.0
2002-08-02,2.523082733154297,2.5340208556144614,2.523082733154297,2.523082733154297,1200.0
2002-08-05,3.051765203475952,3.051765203475952,3.051765203475952,3.051765203475952,1600.0
2002-08-06,2.369948148727417,2.369948148727417,2.369948148727417,2.369948148727417,200.0
2002-08-07,2.4282853603363037,2.4282853603363037,2.4282853603363037,2.4282853603363037,2000.0
2002-08-08,2.4282853603363037,2.4282853603363037,2.4282853603363037,2.4282853603363037,0.0
2002-08-09,2.4282853603363037,2.4282853603363037,2.4282853603363037,2.4282853603363037,0.0
2002-08-12,2.534021339799411,2.534021339799411,2.4246392250061035,2.4246392250061035,2400.0
2002-08-13,2.4501612186431885,2.4501612186431885,2.4501612186431885,2.4501612186431885,400.0
2002-08-14,2.4501612186431885,2.4501612186431885,2.4501612186431885,2.4501612186431885,0.0
2002-08-15,2.4501612186431885,2.4501612186431885,2.4501612186431885,2.4501612186431885,0.0
2002-08-16,2.4501612186431885,2.4501612186431885,2.4501612186431885,2.4501612186431885,0.0
2002-08-19,2.5048534870147705,2.5048534870147705,2.4975613439582167,2.5048534870147705,8000.0
2002-08-20,2.679863929748535,2.679863929748535,2.679863929748535,2.679863929748535,800.0
2002-08-21,2.694448232650757,2.694448232650757,2.694448232650757,2.694448232650757,1600.0
2002-08-22,2.694448232650757,2.694448232650757,2.694448232650757,2.694448232650757,0.0
2002-08-23,2.6908029025925515,2.6908029025925515,2.668926477432251,2.668926477432251,400.0
2002-08-26,2.668926477432251,2.668926477432251,2.668926477432251,2.668926477432251,0.0
